video_id,title,channel,channel_id,publish_date,video_age_days,title_length_words,title_sentiment,category_id,category_name,view_count,like_count,comment_count,like_view_ratio_percent,comment_view_ratio_percent,region,subscriber_count
QcAUtWAsnsY,"VLADI SE LÂCHE SUR ADAM, GOB DÉRAPE - Best Of LoL #1090 Réactions",Idizy - Best of LoL FR Réactions,UCo5DUue77cRJFSrnpzPA-Xg,2025-07-30T10:39:02Z,1,13,0.7906,20,Gaming,38675,1080,53,2.792501616031028,0.13703943115707823,FR,51600
Zxaa8BL7KNU,"Minecraft Snapshot 25w31a : Golem de Cuivre, Etagères et Menu F3 amélioré !",Aurelien_Sama,UCM2e9ub5nKQIvYbIPxSTbOg,2025-07-30T16:59:09Z,0,13,0.0,20,Gaming,16418,1419,81,8.642952856620782,0.49336094530393465,FR,574000
8LyVUL43Hh4,CARX STREET PS5 - Gameplay FR,Galax,UCDlg0T0r9v2_XRCG8yqB2vQ,2025-07-30T16:56:45Z,0,6,0.0,20,Gaming,25857,1362,152,5.267432416753684,0.5878485516494566,FR,1830000
TxgHQlpjpeU,J'ai CONTRÔLÉ L'ESPRIT de MES AMIS sur Steal A Brainrot...,GEMI ROBLOX,UCiRd_9DUd9T1XHoc17H4KjQ,2025-07-30T08:00:27Z,1,10,-0.4939,20,Gaming,33286,581,24,1.745478579583008,0.07210238538724989,FR,136000
jXRf6boWuZk,Je reconstruis LIVERPOOL pour la saison 2025/2026 !,Maestro,UCiijqLSqhWprXjsLWCWtRGg,2025-07-30T14:01:10Z,0,8,0.0,20,Gaming,23492,1635,84,6.959816107611101,0.3575685339690107,FR,278000
kUef4qYj8uo,"NE CHOISISSEZ PAS LE MAUVAIS TROU GÉANT SUR MINECRAFT ! Karkerkar Kurkur, Deer Monster, Labubu, etc",RAZEN,UCYgC5tOOTMiku1EjtaRyDrw,2025-07-30T11:45:11Z,1,16,0.0,20,Gaming,17903,460,6,2.569401776238619,0.03351393621180808,FR,231000
Omfq7aaovAQ,😍 BREAKING NEWS 😍 La BONNE NOUVELLE qu'on attendait est TOMBEE !!! Nintendo Direct cette semaine,Julien Chièze,UCRXcryyD7dzNQzd0Zkbj3ug,2025-07-30T14:11:13Z,0,16,0.783,20,Gaming,23037,1081,64,4.692451274037418,0.2778139514693754,FR,912000
UwnWcAiOzTg,Ils ont sous-estimé CE trio… 😱 (Tierlist FNCS de Veno & Vico),Dentoz,UCN9eL9kHfU0Xf8UVUf0ILMA,2025-07-30T15:35:15Z,0,12,-0.7003,20,Gaming,7695,604,60,7.849252761533464,0.7797270955165692,FR,36800
4Jp6e_qRwH0,Les Mythes Les Plus EFFRAYANTS de Roblox (ne le faites pas),RAYTONIA,UCfx-zJb69563vi-yLGhKwew,2025-07-30T12:15:01Z,0,11,0.0,20,Gaming,18041,1364,100,7.560556510171276,0.5542929992794191,FR,418000
Gonp9ecos54,Warhammer 40k - Codex Review Grey knights,French Wargame Studio,UC4u5SwkHYET53JMLA2ImLTA,2025-07-30T14:34:46Z,0,7,0.0516,24,Entertainment,11544,893,116,7.735620235620236,1.0048510048510049,FR,98800
fVIan_0Jwjs,La VÉRITÉ DÉVOILÉE sur le DRAMA des NOUVELLES IMMERSIVE A4 ! SECRET & INFOS sur POKÉMON TCG POCKET !,Yujimbo,UCStb_PaQ7b3cLGMADUDy6tA,2025-07-30T10:01:07Z,1,19,0.0,20,Gaming,16970,616,111,3.629935179728933,0.6540954625810254,FR,205000
BJV9fu7zXLU,LE PROCES DE YEP LE PIRE DELU ! ON LE PREND EN FLAGRANT DELIT DE BOOSTING POUR PASSER PLATINE !,iReaz - League of Legends,UCK2uwtFPSEHBnWxV4vCrA5w,2025-07-30T17:30:02Z,0,20,0.7684,20,Gaming,10548,445,129,4.218809252938946,1.2229806598407282,FR,51300
_eNhkIwuQo8,15 000 CC de TROP sur le PORTAIL de KEFLA LF ! Invocation Kefla LF | DRAGON BALL LEGENDS,FitzAdri,UCYdop03CtRIi_0GUXSm2c9w,2025-07-30T06:44:14Z,1,19,0.0,20,Gaming,21539,1446,120,6.713403593481591,0.5571289289196342,FR,165000
xVbP9ph9Hms,MVL joue sa survie à la Coupe du Monde d'Esports - Phase de Groupes / Jour 2,Chess.com - Français,UCL-ezeqTFL5i463ueWb-IJw,2025-07-30T19:37:01Z,0,17,0.0,20,Gaming,21782,290,3,1.331374529427968,0.013772839959599669,FR,41700
BGWNfdpu66w,INCROYABLE CETTE 129 ! 🤣 ON S'AFFRONTE DANS UN DUEL DE WORLD RECORD DRAFT sur FC 25 #5,Les Twins Clips,UCjegmIYSOXR_fssIVf7vBsA,2025-07-30T15:11:26Z,0,18,0.5411,20,Gaming,13195,632,12,4.789693065555134,0.09094353921940128,FR,106000
Dphjxraxgbw,"NOUVELLE MAP ZOMBIE RECKONING, ARME MIRACLE, PAS D'ATOUT, UBER-KLAUS... La SAISON 5 de BLACK OPS 6 !",Flapix,UCRb7vV9FQg8We3yo2XZGB6g,2025-07-30T15:38:03Z,0,17,0.7027,20,Gaming,10851,532,47,4.902773937885909,0.43313980278315356,FR,346000
IKZ3yDH2NTI,J'ai DÉMÉNAGÉ à LIVETOPIA avec ma FAMILLE !,Shado Brookhaven,UCnVx0K3b7gKQSE8PG8w2CHQ,2025-07-30T15:21:10Z,0,8,0.0,20,Gaming,23956,500,32,2.087159792953748,0.1335782267490399,FR,149000
9MJsAokMGes,Petit roque ? Gardez ce Fou !,Progresser aux échecs avec Marc Quenehen,UCwBtfnsZ-z5d0kCY1_szv-Q,2025-07-30T21:09:53Z,0,7,0.0,20,Gaming,4328,531,46,12.26894639556377,1.0628465804066543,FR,93700
9NltzKI6bJg,Je FAIS une REMONTADA de mon FUT CHAMPIONS sur FC 25 !,Souen v.2,UCpVHRTbMjqnSkhiDeQGHTNg,2025-07-29T15:00:29Z,1,12,0.6625,20,Gaming,49364,2667,70,5.402722631877482,0.14180374361883152,FR,495000
CYUwR63TM_A,C'EST LA FÊTE !!!! PROMO ET BONUS DE FOUUUUUUUUU MALADE - GTA ONLINE,DyonisoS,UCx_780gaGFRpsA0dWuhawwg,2025-07-31T00:40:17Z,0,13,0.7507,20,Gaming,5987,716,139,11.959245030900284,2.321697010188742,FR,49300
eFmLOKtbxkU,PROMO ET BONUS GTA ONLINE DE LA SEMAINE DU 31/7 & 3 BUSINESS EN PROMO SUR GTA5 ONLINE,EMKA,UCLOFLe_jMRlC6S9bS5V_93g,2025-07-30T20:52:40Z,0,18,0.6408,20,Gaming,4560,377,62,8.267543859649122,1.3596491228070176,FR,25800
-wFfVnBW6DE,7 JOURS pour M'ÉVADER de la PIRE PRISON qui existe... (Prison Escape),StundZow Off,UCbUXiv7ro8Pm8NZkQQjXCMA,2025-07-28T15:00:01Z,2,12,-0.7672,20,Gaming,300601,7198,230,2.3945362789877613,0.0765133848523458,FR,591000
_CXbrGxIM64,POKÉMON FRIENDS LE JEU DE PUZZLE OFFICIEL POKÉMON QUI COÛTE 40 EUROS (j'en reviens pas),Fildrong,UCO35rCYrO_3t6f4tEU83WKg,2025-07-30T14:00:59Z,0,15,0.5904,20,Gaming,19275,1237,273,6.417639429312581,1.416342412451362,FR,379000
Jcnn2qUzGKU,Mal aimé à juste titre ? Mon avis et test Wuchang Fallen Feathers 🔥Overdose de Souls Like,Bugland,UCNymP44F_1VH78Krsd999Ww,2025-07-30T15:00:35Z,0,17,0.0,20,Gaming,11803,811,368,6.871134457341353,3.1178513937134626,FR,209000
QPvGcsOzVQ0,Je ne finis rien de concret mais c'est TRÈS satisfaisant. | Les Sims 4 👀,- NS -,UCfTaFRWOam2QpI3xcLgt1MA,2025-07-30T10:00:42Z,1,15,0.0,20,Gaming,14641,1883,47,12.86114336452428,0.32101632402158325,FR,287000
edeftRJR2Ys,LABUBU vs BASE SÉCURISÉE sur Minecraft !,GEMI,UCHThbKHh7k3YH94o76f2Gow,2025-07-31T08:30:30Z,0,7,0.0,20,Gaming,5127,202,43,3.939925882582407,0.838697093817047,FR,181000
zwryLWH9WyE,THANOS ANÉANTIT LOS SANTOS (GTA 5),AYOUB1080plus,UCKbxNkW0HIvZn7MisD46Vag,2025-07-30T17:30:29Z,0,6,0.0,20,Gaming,21438,1578,125,7.360761265043381,0.5830767795503312,FR,129000
Km8PBinExeg,PATCH NOTE 25.15 LOL - CHANGEMENT SUR LE NASHOR ET GROS NERFS,Chreak,UCxLdRA_ZOiUxKe592BUt8zA,2025-07-30T11:00:27Z,1,12,0.5473,20,Gaming,15630,944,109,6.039667306461932,0.6973768394113884,FR,53400
4ymIjayHgd8,[FR] FUT vs GX & M8 vs BBL | VCT EMEA STAGE 2 | S3J1,VALORANT esports France – Challengers France,UCwHn2y8QWp8BSas35aLVWcg,2025-07-30T20:23:20Z,0,15,0.4824,20,Gaming,15003,192,5,1.279744051189762,0.033326667999733384,FR,13100
Bo57ERR2hf0,LE PLUS GROS FLOP DE SHESS ! (Human Fall Flat),Jacksons +,UC__4-U_P1yQ6vZS9ihg2v4w,2025-07-30T18:55:57Z,0,10,-0.5307,20,Gaming,16993,1610,33,9.47448949567469,0.19419761078090977,FR,50400
1f-lqXjUYno,Le problème de ZeratoR avec le remplissage du concert du ZEVENT ! Et une demande particulière,Clips du lundi,UCuIfm0G4nd3BHgmWRlMSZ8A,2025-07-30T22:05:30Z,0,16,0.0,20,Gaming,18242,390,38,2.137923473303366,0.20831049227058437,FR,18400
uJoPMQrQgW4,"MUNDO EST UN MAGE , 1 COUPERET = MIDLIFE HAHAHA",Slipix - League of Legends,UCA4h2qHrC9x7_ChsOZvjoZQ,2025-07-30T19:33:29Z,0,10,0.6523,20,Gaming,11848,441,22,3.7221471978392975,0.18568534773801484,FR,178000
itCnhn7rCYI,44% DE CHANCE d'avoir GOGETA SSJ4 LR RYUKEN ! | DBZ DOKKAN BATTLE,YEKAIS,UCCyAzMaIWGw1vsCsL4IHbHQ,2025-07-30T17:45:02Z,0,13,-0.2244,20,Gaming,11299,705,87,6.239490220373485,0.7699796442163023,FR,236000
g--rTS6vtBE,Ce Deck est Incroyable (Et TRES tordu!),Odé & Vinz,UCGCOHvGv-O9mQukSo5FBp7A,2025-07-30T17:15:04Z,0,7,0.0,20,Gaming,7053,199,34,2.8214943995462924,0.48206436977172834,FR,28700
6MHwoLWabGI,LEOGRAS NE LOUPERA JAMAIS UN REPAS ! ( 15000 HP ), Slipix VOD,UCDpYwf-0uiDiGuzbBjedQyA,2025-07-31T06:00:03Z,0,11,0.0,20,Gaming,1066,74,6,6.941838649155723,0.5628517823639775,FR,9080
Ry7N3hWapk4,OMG LA BWR ! OUVERTURE 6 COFFRETS VICTINI FLAMME BLANCHE FOUDRE NOIR ! ,DavidLafargeOFF,UCAJNsI-UG7aKIfI7n_8mnjw,2025-07-30T11:04:01Z,1,13,0.0,20,Gaming,22483,1647,544,7.325534848552239,2.419605924476271,FR,178000
9LKvFh_yeyo,Je dois conduire une Voiture MAIS je suis AVEUGLE ! (ft. StundZow),Clinko,UCnAdc83FPcJ_uc-W3eZ5vXw,2025-07-30T10:38:32Z,1,12,0.0,20,Gaming,19739,699,24,3.541212827397538,0.12158670652008714,FR,301000
65HToi2QKIo,IL GAGNE 93 TROPHÉES : JE RÉAGIS A VOS SAVES LÉGENDAIRES,Arthur Ray,UCNL-PktThtkU9V9mUSA6_xw,2025-07-30T16:30:02Z,0,11,0.0,20,Gaming,8108,619,40,7.634435125801678,0.493339911198816,FR,105000
zW41NFrKICg,JE LUI DONNE 1500€ SI IL CLUTCH ! (Counter-Strike 2),SQUEEZIE GAMING,UCY-_QmcW09PHAImgVnKxU2g,2025-07-28T16:01:38Z,2,10,0.0,20,Gaming,277282,15478,157,5.582042830043061,0.056621057263003004,FR,5020000
sGL-wPgLz5o,ELLE ÉTAIT CACHÉE SOUS MON LIT ! ! !,Mentalow Jr,UC7uKY_F9f1O9F4WHiGOZiWg,2025-07-30T16:48:45Z,0,9,0.0,20,Gaming,8119,790,42,9.730262347579751,0.5173050868333539,FR,101000
bTOHdKA3LoE,Toutes les Maps de Battlefield 6 Viennent de Fuiter...,RoiDeCoeurs,UCAP2UwCjC6T_faOqcxAizEQ,2025-07-30T10:27:55Z,1,9,-0.3818,20,Gaming,18001,618,145,3.4331426031887116,0.8055108049552803,FR,7690
B7arTUqvLyg,Je recommence FC25 à 0 !! ( JE PACK TOUT LES FUTTIES ) ! FC 25 #10,R2S,UCyMphFAptEpX0guoKGnmjTg,2025-07-30T10:00:17Z,1,17,-0.4782,20,Gaming,21832,1793,937,8.212715280322461,4.291865152070355,FR,273000
x6N34WfGY5A,LE HOKAGE ME FAIT DES RÉVÉLATIONS DE FOU ! SOLVE RP #13 [Rediffusion entière],Kameto - Replays et VODs,UCiRDO4sVx9dsyMm9F7eWMvw,2025-07-30T12:10:41Z,0,14,0.4263,20,Gaming,6450,274,32,4.2480620155038755,0.496124031007752,FR,376000
nz23HCs8-E0,Ma Quête pour l'Immortalité sur le Kamoof SMP..,Plus de Sohran,UCarIr07IJbrgyP804pgE2Gw,2025-07-30T13:01:29Z,0,8,0.0,22,People & Blogs,23041,1857,104,8.059546026648148,0.4513692982075431,FR,71600
lgmxLA7YHk0,🤩🥸😂🥸😂🙌,Gasbss,UCHXxcyz2Wi4g0qOu5t6Lbfg,2025-07-30T11:59:42Z,0,1,0.25,20,Gaming,15643,1517,130,9.697628332161349,0.8310426388800103,FR,135000
gVAbUihA7rA,Je crée un MAGNIFIQUE PARC AQUATIQUE (il rend TROP BIEN) 🌊 | LP PARENTS SIMS 4,Lu K,UC8bHGbia-oME8PSRJ7YFApA,2025-07-30T12:19:02Z,0,16,0.0,20,Gaming,7452,959,47,12.869028448738593,0.630703166935051,FR,93300
Hg1ywThDRik,"ACTU DU JOUR (31/07): NINTENDO DIRECT, PS5, SWITCH 2, ASTERIX, HORIZON, MAFIA 3, ROG ALLY X etc...",Lusty,UCBebjCwRBWW15DogPrgXzig,2025-07-31T04:30:15Z,0,17,0.0,20,Gaming,5773,664,61,11.501818811709683,1.0566429932444137,FR,133000
Au05OkeDS-I,J'AI OBTENU LA MEILLEURE ELDER STRAWBERRY ! (Grow A Garden),REDOSSE,UCLXRU8H2L-ojMlIzomdeiYQ,2025-07-30T14:00:15Z,0,10,0.0,20,Gaming,17911,695,99,3.8802970241750883,0.5527329574004801,FR,33000
Kd2bnJ41UWw,OPTIMISER son PC Gamer et WINDOWS 11 en 2025,GUILLAUME,UCDBYphtxNDXGQe5eyHYZ6Fw,2025-07-30T16:00:36Z,0,9,0.0,28,Science & Technology,10352,946,58,9.138330757341578,0.5602782071097373,FR,481000
Sat2AzdJJnQ,BOUTIQUE FORTNITE D’AUJOURD’HUI (31 Juillet 2025) 💙🥳 (Boutique du jour),Matsuei,UC_zw2cIvoqAm81b1cbEg-lA,2025-07-31T00:05:17Z,0,10,0.7783,20,Gaming,4489,140,61,3.1187346847850304,1.3588772555134774,FR,190000
16-PDmQok-E,Mistermv parle du Zevent & de son idée de génie pour ses donation goals,mistermv - Clips officiels,UC84YIAxws3qKJlyxWfAayOQ,2025-07-30T14:37:11Z,0,14,0.0,22,People & Blogs,21824,925,23,4.2384530791788855,0.10538856304985336,FR,35100
hiDJGbecqv8,NOUVELLE AVENTURE SUR GROUNDED 2 (Grounded 2 #1),Hctuan Replay,UCzrMoNRNdhPqJ2QH44EDLOw,2025-07-30T14:35:45Z,0,8,0.0,24,Entertainment,4968,251,25,5.052334943639291,0.5032206119162641,FR,96600
C3897DKtD3M,Le JOUR où Anna s’est JAMAIS Réveillée !,AWARIZ,UC_5g79hz1-gYD1WPgJLd0hw,2025-07-29T15:38:38Z,1,8,0.0,20,Gaming,56369,1399,107,2.4818605971367242,0.18982064609980662,FR,613000
yAp_XKRe7Js,Premières ADOS et... GROSSESSE imprévue ! 🥲 | Génération Laideur 🌻 EP7,MARISA ,UCOSQheDqgXRLrCfr4j07aew,2025-07-30T14:59:00Z,0,12,0.0,20,Gaming,6872,944,108,13.736903376018628,1.571594877764843,FR,419000
gZVklNPbwec,99 000 Trophées sur Brawl Stars !,Guillaume & Kim,UCLzhly43KD3s9fdh7Se5p_g,2025-07-30T11:01:17Z,1,7,0.0,20,Gaming,15112,839,64,5.551879301217576,0.42350449973530974,FR,1220000
MYmZzaB_7yM,ON Devine le RANK de nos VIEWERS Mais c'est IMPOSSIBLE !,Rojin & Fuziah - Valorant,UCYpsCJDO4Jv9fl-Id188v8Q,2025-07-30T10:01:03Z,1,11,0.0,20,Gaming,13840,1076,122,7.77456647398844,0.8815028901734104,FR,20400
IffWqO4cytM,🔴 24H POUR ETRE PRO SUR CLAVIER SOURIS ! 😩| CODE SNOKZY,SnokzyTheV8,UCwmVY1-tpN0aMuOsBUjGx5g,2025-07-30T22:15:20Z,0,12,-0.3382,20,Gaming,43087,852,6,1.9773945737693506,0.013925313899784157,FR,470000
8nkhYQdkJek,【DBD】 Surviving 【NIJISANJI EN | Zeal Ginjoka】,Zeal Ginjoka【NIJISANJI EN】,UClMYGvekJOb51eBOCK-d4Dw,2025-07-31T05:52:40Z,0,7,0.296,20,Gaming,17680,1264,23,7.149321266968325,0.13009049773755654,FR,151000
rcKANTGE3lM,DUEL PACK OPENING FUTTIES vs DANIELEMONTEUR - FC 25 Ultimate Team,NeiKoohh,UCG_nHzt9GoyE6OKU8Xm0qtA,2025-07-30T18:00:51Z,0,11,0.0,20,Gaming,5174,360,21,6.957866254348666,0.4058755315036722,FR,187000
nUDIL60uZ_U,"UNE ARENA REMPLIE D'ÉMOTIONS AVEC ALDE, SPLINTER ET SHUNRIM",Pandore,UCewQUwA-gd0SzB2Sv869j5g,2025-07-29T16:01:27Z,1,9,0.0,20,Gaming,30391,2173,45,7.150143134480603,0.14807015234773452,FR,62100
R7RO8JdCSUI,CA SENT BIENTOT LA FIN DE GRAND RP POUR MOI ! GTA5,NawK,UCEVIKcZfyzFe7vV-jBzb9vg,2025-07-30T17:15:02Z,0,12,0.6155,20,Gaming,10343,798,23,7.71536304747172,0.22237261916271872,FR,430000
KrhLqEVezwM,Comment s'échapper de cette prison !,AnasEnVrai,UC6y0HL-sQYsLDPWEkyc46KQ,2025-07-29T15:53:39Z,1,6,-0.5562,20,Gaming,49386,1955,41,3.958611752318471,0.0830194792046329,FR,222000
gxpqxXh4qFY,"GTA 6 REPORTÉ À SEPTEMBRE 2026, AVEC 3 ÉDITIONS DIFFÉRENTES ? ... OU PAS !",Rockstar Mag',UCmU6lJbZKzpAU_S1h6Ec-dg,2025-07-30T18:30:56Z,0,15,0.0,20,Gaming,6837,579,112,8.468626590609917,1.6381453854029546,FR,167000
MlOxVUn9LtI,Ce NERF divise la Communauté DOFUS (Le FORUM explose),HUZ REPLAY,UCN86aZIhhQT0roz6YM-9qzg,2025-07-30T15:48:00Z,0,9,0.0,20,Gaming,9946,246,107,2.4733561230645487,1.0758093706012466,FR,65700
3aSKoNvINkk,Gentle Mates vs BBL Esports l Gentle Mates vs BBL l #VCTWATCHPARTY,RaGe,UCK8MjJDppR8C-LWhwFjXbkw,2025-07-30T20:50:37Z,0,12,0.8957,20,Gaming,16045,576,2,3.5899033966967906,0.012464942349641633,FR,76400
_khh74FjBMk,ORANGE RANGE - 花 / THE FIRST TAKE,THE FIRST TAKE,UC9zY_E8mcAo_Oq772LEZq8Q,2025-07-30T13:00:07Z,0,8,0.0,10,Music,992521,51116,5013,5.150117730506458,0.5050774744312715,JP,11100000
Vga-rsDAX-c,映画『楓』予告映像＜楽曲編＞【12月19日(金)全国公開】,Asmik Ace,UCBuAshczy8ouqLU_H381row,2025-07-30T22:00:34Z,0,1,0.0,1,Film & Animation,87362,0,79,0.0,0.09042833268469129,JP,268000
nZYtiXxAYRM,モンストニュース[7/31]モンストの最新情報をお届けします！【モンスト公式】,モンスト（モンスターストライク）公式,UCd9BXPj-KcMTh0HiB-Vlb8A,2025-07-31T07:00:06Z,0,1,0.0,20,Gaming,352733,5206,285,1.4759038706330285,0.08079765715144316,JP,1510000
r9O8V5dh0j8,上位0.1%の境地へ。プロギャンブラーの盟友達に豪運がキタ・・・驚異的なチップ量でポーカー世界大会をぶっ壊してしまう・・・！？！？【WSOP 2025 #9】,世界のヨコサワ,UCwKNfdT49VN0fDNZFw7XEOQ,2025-07-30T12:24:55Z,0,3,0.0,24,Entertainment,509345,7458,506,1.4642334763274403,0.09934327420510657,JP,995000
wG2nM6QduOY,令和最大の衝撃解禁！ 映画『爆弾』予告 2025年10月31日（金）公開,ワーナー ブラザース 公式チャンネル,UCSrwpEM8lBM4jR5YoKX3XOQ,2025-07-30T20:12:42Z,0,3,0.0,1,Film & Animation,32810,669,55,2.039012496190186,0.16763181956720513,JP,671000
Ar2xmRZkpwc,シーズン26アプデ徹底検証！バンガロールのスモークがEMPに！ヘルメットとホップアップが削除！ ランクがランドマーク制に！ | Apex Legends,TIE Ru,UCY_qQE1SSMciTm6qG4pgkfg,2025-07-30T15:00:28Z,0,5,0.0,20,Gaming,327858,4873,1098,1.4863141969999207,0.334901085225921,JP,852000
SJ04OdZy0q0,The Unveiling,back number - Topic,UCLaXRRveiqGTmGJOsd7qpSw,2025-07-30T10:00:55Z,1,2,0.0,10,Music,55585,3360,120,6.044796257983269,0.2158855806422596,JP,83800
gvwcsfth28M,布団ちゃんの老人会RUST振り返り＆クリップを見る枠【2025/7/30】,布団ちゃん切り抜きMAX,UCfTfI2-PkGYgcQHoVk85tCA,2025-07-30T17:38:56Z,0,1,0.0,20,Gaming,162535,2017,1412,1.2409634847878919,0.8687359645614792,JP,180000
mW2hsVQhuG0,SixTONES – にたものどうし (Yugo Kochi) [YouTube ver.],SixTONES,UCwjAKjycHHT1QzHrQN5Stww,2025-07-29T13:00:08Z,1,7,0.0,10,Music,351286,29793,3867,8.481123642843723,1.1008124434221687,JP,2450000
KJO2qqGQWVM,終わってる男達のママにさせらてドン引きする千燈ゆうひ,SHAKAch,UCjg5-lUiUzdmzzBRY9Xqrhw,2025-07-30T15:00:40Z,0,1,0.0,20,Gaming,185637,3136,155,1.6893184009653248,0.08349628576199788,JP,1130000
6SdSrlPBDSE,伝説のペガサスを育てるマインクラフト【 マイクラ / マインクラフト 】,ウォーターチャレンジ,UCHazKLThRbMyMFu2bVAKhng,2025-07-31T07:44:17Z,0,5,0.0,20,Gaming,67194,980,57,1.458463553293449,0.08482900258951692,JP,3110000
WqpmcnONYrM,May4 vs 斑 / NEO GENESIS vs MRJ ALLSTAR FINAL,NEO GENESIS,UCyGlD1rZjYGs8IjEfA4Kf3A,2025-07-31T09:00:06Z,0,10,0.0,10,Music,12988,1530,481,11.780104712041885,3.7034185401909454,JP,124000
gIX1_23dHUY,「ウマ娘 プリティーダービー」ぱかライブTV Vol.55,ぱかチューブっ!,UCAWxPGGuIfWME2KTLUmSCHw,2025-07-30T13:06:15Z,0,3,0.0,20,Gaming,585781,13258,135,2.263303179857319,0.0230461554744862,JP,1200000
-UOjFo56QlQ,ドズル社キッズ〜下水道サバイバル〜【マイクラ】,ドズル社,UCj4PjeVMnNTHIR5EeoNKPAw,2025-07-30T09:15:06Z,1,1,0.0,20,Gaming,356655,10078,291,2.825699906071694,0.081591453926063,JP,2380000
fhBizYllNxw,龍宮城 /  OSHIBAI -Music Video-,龍宮城 OFFICIAL / 0年0組,UC8nWxBq1kD2HMxwwRUBCBeg,2025-07-30T11:00:06Z,1,5,0.0,10,Music,54019,4665,583,8.635850348951294,1.0792498935559711,JP,453
GjgH2EGebhY,〖#ずしり7周年〗こんなうちらでも７周年っ！🍕〖にじさんじ￤魔界ノりりむ〗,魔界ノりりむ,UC9EjSJ8pvxtvPdxLOElv73w,2025-07-30T12:45:22Z,0,1,0.0,24,Entertainment,332184,14991,163,4.5128603424608045,0.0490691905690822,JP,556000
LJHsRtu9Dzo,【パチスロ生配信】神奈川県プレイスポットドラゴン川崎店で東京喰種からスタート！立ち回るぞ！PACHINKO SLOT生放送パチンコパチスロ実戦！7/31,やっちゃんの崖っぷちスロパチ生活,UCOVLrBaOiMH5QDKXTycZ8Pw,2025-07-31T05:42:09Z,0,2,0.0,24,Entertainment,135262,1223,2,0.9041711641111325,0.0014786118791678372,JP,311000
uhtKG_b3k_s,DOTAMA vs crap the grubby | 凱旋MC battle Road to KING OF KINGS at Zepp Sapporo,凱旋MCbattle,UCe_EvY8GrvYgx8PbwRBc75g,2025-07-30T09:01:24Z,1,16,-0.6369,10,Music,65350,2561,701,3.9188982402448356,1.0726855394032135,JP,554000
7HflwXp9oBw,コミケでルールを守らずにグッズを売ろうとしてるキッズがヤバすぎた - マインクラフト【KUN】,KUN,UCGjV4bsC43On-YuiLZcfL0w,2025-07-31T03:00:09Z,0,3,0.0,20,Gaming,102082,3526,597,3.454085930918281,0.5848239650477067,JP,1650000
j8iGq4TO5Fg,tuki. 『ギルティ』Official Music Video,tuki.(16),UCp74ruKv2sUiI2HqEhH8pRw,2025-07-30T10:00:06Z,1,4,0.0,10,Music,172923,14624,504,8.456943263764797,0.29145920438576706,JP,1050000
yYZaUVydfs0,アツいのか何が来るのか木曜メンテ待機配信【eFootballアプリ2025/イーフト】,シュート。,UCKU0SVkIPRqwiZaXJ9rXhdw,2025-07-31T08:57:48Z,0,1,0.0,20,Gaming,124582,569,6,0.45672729607808515,0.00481610505530494,JP,243000
zhcLLEPhkww,【LIVE映像】CUTIE STREET「ちきゅーめいくあっぷ計画」📍Kアリーナ横浜(2025/2/22),CUTIE STREET,UCEz-AFAg3EUKsxraad1puQA,2025-07-30T11:00:06Z,1,2,0.0,24,Entertainment,92311,3254,159,3.5250403527206946,0.1722438279294992,JP,527000
91B5Jr75hsw,VALORANT Challengers Japan 2025 Split 3 Main Stage Day 11,VALORANT // JAPAN,UCzVgCrOcBAWYEHTtVOMPAtw,2025-07-30T15:47:41Z,0,10,0.1027,20,Gaming,580892,2346,4,0.40386164725973156,0.0006885961590106251,JP,453000
v-O8sUzqMF8,あの暴言キッズの「元カノ」がヤバい...【フォートナイト】,キャプテンしょーた,UCk5ItNvRXZ6BKRaosdQtlXw,2025-07-31T02:15:10Z,0,1,0.0,20,Gaming,97018,1671,467,1.7223607990269847,0.4813539755509287,JP,663000
UwpfFRuu2lI,ME:I (ミーアイ) ⊹ 'THIS IS ME:I' Official MV,ME:I,UCvTsv4KmVuBdECI08_HR87Q,2025-07-28T09:00:07Z,3,8,0.0,10,Music,1489403,31568,8798,2.119506943386041,0.5907064776960971,JP,707000
dY7AN_dP1mY,やたらとシベリアンが上手いザンギエフに遭遇しました【スト6・カワノ】,カワノKawano,UCzRzPAT-AjlPyec5yXG974g,2025-07-31T06:37:55Z,0,1,0.0,20,Gaming,70212,1993,158,2.8385461174727964,0.22503275793311683,JP,166000
TMstofGVMBM,山本彩「刹夏」Music Video,Sayaka Yamamoto,UCLQlkHgD2ltaptlgs20eZ6Q,2025-07-30T11:00:06Z,1,2,0.0,24,Entertainment,36024,2795,234,7.758716411281368,0.6495669553630913,JP,249000
1g_9L6AH-iE,【ツムツム】遂に新ツム情報解禁！！新ペアツムの性能はいかに！？17時に解禁！！！,とある高校生がツムツムをしてみた,UCErST3D5vaycPXgQ_B8eVNw,2025-07-31T09:02:09Z,0,1,0.0,20,Gaming,72515,703,7,0.9694545956009102,0.009653175205129974,JP,280000
cWXdo6-b9wM,Zarameki,CreepHyp - Topic,UC0iyL2tAxXXuwfx8VVvCw1A,2025-07-29T10:01:40Z,2,1,0.0,10,Music,46932,2428,168,5.173442427341686,0.3579647149066735,JP,10800
